"X","Y"
8.4553805,48.7314339
8.4554414,48.7315073
8.455496,48.7315591
8.4555704,48.7315917
8.4556236,48.7316083
8.455661,48.73162
8.4557288,48.7316526
8.4557673,48.7316957
8.4558089,48.7317582
8.4558387,48.7317969
8.4558953,48.7318703
8.4559986,48.7319331
8.4561311,48.7319896
8.4561388,48.7319925
8.4562476,48.7320331
8.4563346,48.7320958
8.45646,48.732206
8.4565058,48.7322591
8.4565306,48.7322879
8.4566177,48.7323464
8.4567081,48.7323876
8.4567859,48.7324095
8.4568768,48.7324099
8.4569712,48.7323888
8.4571146,48.7323444
8.4572519,48.7322591
8.4573989,48.7321803
8.4575127,48.7321637
8.4576133,48.7321706
8.4576641,48.7321976
8.4576908,48.7322118
8.4577357,48.7322678
8.4577743,48.7323139
8.4578062,48.732352
8.457874,48.7323931
8.4580519,48.7324562
8.4583305,48.732522
8.458551,48.7325553
8.458684,48.7325688
8.4587847,48.7325671
8.4589016,48.7325655
8.4590572,48.732592
8.4591673,48.7326204
8.4592447,48.7326745
8.4593542,48.7327524
8.4594652,48.7328393
8.4594702,48.7328431
8.4594817,48.7328588
8.4595224,48.7329145
8.4595758,48.7329876
8.4596302,48.7330673
8.4596768,48.7331001
8.4597205,48.7331193
8.4598177,48.7331391
8.4600157,48.7331551
8.4601032,48.7331586
8.4601358,48.7331599
8.4602233,48.7331797
8.4603235,48.7332231
8.4603717,48.7332684
8.460371,48.7333307
8.4603695,48.7333432
8.4603639,48.7333908
8.4603989,48.7334598
8.4604925,48.7335139
8.4605993,48.7335509
8.4607127,48.7335686
8.4608004,48.7335669
8.460872,48.7335522
8.4609937,48.7335381
8.4610151,48.7335357
8.461119,48.7335405
8.4612283,48.7335444
8.4612829,48.7335571
8.4613523,48.7335867
8.4614135,48.7336321
8.4614779,48.7336732
8.4614813,48.7336754
8.4616139,48.7337275
8.4617463,48.7337926
8.4618595,48.7338404
8.4619662,48.7338881
8.4620409,48.7338799
8.462129,48.7338438
8.4622171,48.7338055
8.4623178,48.7338039
8.4624151,48.7338172
8.4624834,48.7338473
8.4625185,48.7338628
8.4625302,48.7338751
8.4625564,48.7339027
8.4626149,48.7339642
8.462733,48.7340881
8.4627466,48.7341023
8.4629338,48.7342063
8.4630569,48.7342391
8.4631349,48.7342352
8.4633162,48.734226
8.46347,48.7342331
8.4635475,48.7342418
8.4635732,48.7342393
8.4636304,48.7342226
8.4636647,48.7341938
8.4637307,48.7341588
8.4637865,48.7341519
8.4638459,48.7341608
8.4638987,48.7341786
8.4640118,48.7342285
8.4640894,48.7342611
8.464216,48.7342703
8.4644176,48.7342454
8.4645378,48.7342439
8.464658,48.7342401
8.4647586,48.734247
8.4648817,48.7342734
8.4650016,48.7342997
8.4651313,48.7343175
8.4652289,48.7343072
8.4653197,48.7343184
8.4654069,48.7343617
8.4655363,48.7344118
8.4656431,48.7344402
8.4657536,48.7344407
8.4658609,48.7344262
8.4659653,48.7343772
8.4661897,48.7343546
8.4663055,48.7343523
8.4663684,48.7343542
8.4665371,48.7343939
8.4667475,48.7344248
8.4669132,48.7344417
8.4669883,48.7344587
8.4671198,48.7344885
8.4673411,48.7344851
8.4677524,48.7344644
8.4678061,48.7344734
8.4680075,48.734507
8.4681402,48.7345722
8.4682509,48.7346043
8.4683679,48.7346383
8.4684286,48.7346466
8.4685208,48.7346582
8.4685864,48.7346537
8.4686961,48.7346157
8.4687791,48.7345775
8.4689152,48.7345557
8.4689446,48.7345509
8.468952,48.7345508
8.4690232,48.73455
8.4692362,48.7346072
8.46944,48.734606
8.4697068,48.7345503
8.4703875,48.7345289
8.47054,48.7344954
8.4707789,48.7344556
8.4708373,48.7344549
8.470917,48.734454
8.4709982,48.7344328
8.4710972,48.734407
8.4711029,48.7344068
8.4712299,48.7343714
8.4713763,48.7343442
8.4715126,48.7343555
8.4716321,48.7344141
8.4718876,48.7345162
8.4722145,48.734623
8.4724371,48.7346998
8.4727194,48.7347972
8.4728338,48.7348316
8.4730332,48.7349125
8.4732078,48.7349885
8.473345,48.7350812
8.4733428,48.735118
8.473353,48.7352306
8.4734455,48.7353272
8.4734901,48.7354021
8.473579,48.7355165
8.4736481,48.7355696
8.4737562,48.7356526
8.4739945,48.7358471
8.4741522,48.7359831
8.4743265,48.7360849
8.4744656,48.7361414
8.4746467,48.7362217
8.4747778,48.7362722
8.4748828,48.7363201
8.4750546,48.7363851
8.4752775,48.7364392
8.4754206,48.7364744
8.4755439,48.7365506
8.4756392,48.7366139
8.4757229,48.7366647
8.4758217,48.7367123
8.4759278,48.7367458
8.4761221,48.7368084
8.4764093,48.736862
8.476611,48.7369057
8.4767375,48.7369144
8.4768167,48.7369119
8.4768834,48.7369351
8.4768936,48.7369855
8.4769221,48.7370828
8.4769244,48.7371649
8.4769158,48.7372345
8.4769309,48.7373016
8.4769518,48.7373322
8.4770188,48.7374257
8.4770443,48.737475
8.4770871,48.7375129
8.4771824,48.7375807
8.4773829,48.737673
8.4775398,48.7377944
8.4777155,48.7379511
8.4778418,48.7380645
8.4781826,48.7385064
8.4783143,48.7386509
8.4784402,48.7387266
8.47855,48.7387787
8.4786249,48.7388379
8.4786378,48.7388641
8.478632,48.7388982
8.478623,48.7389509
8.4785539,48.7390344
8.4785268,48.7391438
8.478528,48.7392114
8.4785515,48.7392707
8.478609,48.7393569
8.4786507,48.7394086
8.478754,48.7394671
8.478877,48.7395149
8.4789967,48.7395563
8.4791359,48.7396084
8.4792649,48.7396885
8.4793001,48.7397445
8.4793253,48.739822
8.479363,48.7399403
8.4793583,48.7400821
8.4793757,48.7402862
8.4793968,48.740441
8.4794375,48.7404748
8.4795019,48.7405096
8.47961,48.7405601
8.4797597,48.7406214
8.4798229,48.7406747
8.4798392,48.7407608
8.4798415,48.7407921
8.4798245,48.7409849
8.4798279,48.7411311
8.479863,48.7412598
8.4798831,48.7414351
8.4798552,48.7415458
8.4797806,48.741711
8.4797647,48.7418443
8.4797621,48.742095
8.4797799,48.7422493
8.4798793,48.7424638
8.4798707,48.7425627
8.4798583,48.7426172
8.4798099,48.7427374
8.4798269,48.7428279
8.4798399,48.7428984
8.4798707,48.7429765
8.4799162,48.7429955
8.4799416,48.7430493
8.4799705,48.7430774
8.4800321,48.7430949
8.480084,48.7430951
8.4801585,48.7431148
8.4803555,48.7432274
8.4805303,48.7432926
8.4806238,48.7433532
8.4806477,48.7433802
8.4806945,48.743433
8.4807001,48.7435211
8.4806799,48.7435897
8.4806267,48.7437055
8.4806003,48.7437536
8.4805822,48.7437868
8.4805539,48.7438384
8.4805499,48.7439071
8.4805982,48.7439503
8.4806597,48.7439699
8.4807701,48.7439768
8.4809127,48.7440097
8.4810877,48.7440513
8.4811653,48.7440839
8.4811758,48.7440939
8.4812264,48.7441422
8.4812633,48.7443421
8.4812599,48.7444548
8.4812716,48.7444882
8.4812542,48.7445956
8.4812627,48.7447224
8.4813234,48.7448172
8.4814004,48.744912
8.4815834,48.7451212
8.4816866,48.7451969
8.4817928,48.7452876
8.4820701,48.7454886
8.4821309,48.7455813
8.4821722,48.7456696
8.4821872,48.7457899
8.4821831,48.7458758
8.4821368,48.7459551
8.482094,48.7460065
8.4820221,48.7460556
8.4819825,48.7461069
8.4819818,48.74618
8.4819969,48.7462896
8.4820639,48.7464124
8.4821342,48.7464872
8.4822038,48.7467357
8.4822671,48.7468959
8.4823654,48.747166
8.4824002,48.7472975
8.4824031,48.7473366
8.4823866,48.7473866
8.4822785,48.7475498
8.4822563,48.7476022
8.4822728,48.7477479
8.4822892,48.7479126
8.4823171,48.7479986
8.482382,48.748107
8.4824491,48.748152
8.4824597,48.7481573
8.4824922,48.7481736
8.4826299,48.748236
8.4826466,48.7482435
8.4827366,48.7482726
8.4828878,48.7483067
8.4829563,48.7483266
8.4830461,48.7483527
8.483118,48.7483817
8.483243,48.7485039
8.4832604,48.7485732
8.4832705,48.7486377
8.4832153,48.7487401
8.483146,48.7488114
8.4830452,48.7488914
8.4830114,48.7489182
8.4830073,48.7489706
8.4830099,48.7490637
8.4831489,48.7492506
8.4831879,48.7493032
8.48327,48.7493895
8.4834426,48.749457
8.4836152,48.7495103
8.4836764,48.7495321
8.4837228,48.74958
8.4837977,48.7496663
8.4838336,48.7497817
8.4839031,48.7498785
8.4839726,48.7499619
8.4840814,48.7500379
8.4840943,48.750052
8.4841071,48.7500956
8.4841055,48.7502519
8.4840896,48.7503217
8.4839933,48.750401
8.4839701,48.7504514
8.4839367,48.7505239
8.4839156,48.7506202
8.4838341,48.7507196
8.4837229,48.7507724
8.4836513,48.7508851
8.4835951,48.7509713
8.4835833,48.7511409
8.4835008,48.7513434
8.4834999,48.7513537
8.4834894,48.7514731
8.4834381,48.7515693
8.483397,48.7516006
8.4833164,48.7516619
8.4832806,48.7517314
8.4832999,48.7517893
8.4833323,48.7518251
8.4833936,48.7518926
8.4834581,48.7519957
8.4834745,48.7520585
8.4834764,48.7521147
8.4834565,48.7521516
8.483442,48.7521635
8.4834002,48.7521979
8.4833878,48.7522191
8.4833642,48.7522593
8.4833347,48.7523305
8.4832932,48.7524534
8.4832927,48.7525033
8.4833421,48.7525933
8.4834214,48.7527068
8.4835207,48.7528369
8.4836104,48.7529105
8.4837151,48.7530074
8.4837792,48.7531274
8.4837988,48.7531807
8.483758,48.7532371
8.4837122,48.7532901
8.4836561,48.7533597
8.4836352,48.7534428
8.4836546,48.7535127
8.4836842,48.7535627
8.4837274,48.753581
8.4837794,48.7536031
8.4839295,48.7536769
8.484165,48.7537678
8.4843705,48.7538452
8.4846407,48.7539861
8.4847556,48.7540564
8.4848455,48.7541234
8.4850249,48.7542871
8.4852092,48.7544609
8.4853087,48.7545745
8.485353,48.7546711
8.485392,48.754791
8.4853659,48.7548774
8.4852895,48.7549702
8.48524,48.7550314
8.4852386,48.7550331
8.4852387,48.755034
8.485243,48.755093
8.4852743,48.7554757
8.4853116,48.7557685
8.4853006,48.7558549
8.4852751,48.7558947
8.4852209,48.7559328
8.4852092,48.755941
8.4850726,48.7560136
8.4846733,48.7562014
8.4843447,48.7563662
8.4842127,48.7564787
8.4841695,48.7565584
8.4841461,48.7566015
8.4841299,48.7567078
8.4841645,48.7567712
8.4842589,48.7568847
8.4844919,48.7572377
8.4845681,48.7573346
8.4849176,48.7578085
8.484932,48.7578302
8.4851867,48.7581427
8.4853944,48.7584929
8.4854444,48.758631
8.4855362,48.758798
8.4855868,48.758863
8.4858406,48.7591368
8.4860147,48.7593305
8.4861239,48.7594707
8.4861734,48.7595574
8.4861617,48.7596444
8.4861394,48.7599298
8.4862114,48.760266
8.4862628,48.7606554
8.4863364,48.760832
8.4864759,48.7609657
8.486661,48.7610696
8.4868412,48.7611602
8.4870468,48.761221
8.4873531,48.7612789
8.4875993,48.7613132
8.4879348,48.761471
8.488155,48.7615851
8.4883543,48.7617689
8.4884891,48.7618726
8.4886286,48.7620063
8.4886581,48.7620796
8.4885985,48.7622973
8.4885954,48.7623088
8.4885273,48.7625746
8.488455,48.7627572
8.4884234,48.7628934
8.4884526,48.7629607
8.4884726,48.7630067
8.4885825,48.7630804
8.4887777,48.7631844
8.4887676,48.7631843
8.4888078,48.7632079
8.4890477,48.7633485
8.4892231,48.7634125
8.4893685,48.7634597
8.4895495,48.7634738
8.4895884,48.7634734
8.4897709,48.7634715
8.4902839,48.7634871
8.4906106,48.7635184
8.4907811,48.7635724
8.4908512,48.7636785
8.4909743,48.7638693
8.4911705,48.7640983
8.4912031,48.7641364
8.4913371,48.7643166
8.4914666,48.7644435
8.4915915,48.7645339
8.4916959,48.7646607
8.4917698,48.7648074
8.4918279,48.7650338
8.4918969,48.7651772
8.4920215,48.7652941
8.4921912,48.7654346
8.4923614,48.7655151
8.4924864,48.7655955
8.4926308,48.7657491
8.4927149,48.7658892
8.4927591,48.7659925
8.4927126,48.766112
8.4927032,48.766207
8.4927014,48.7662251
8.4927076,48.7662674
8.4927156,48.7663216
8.4927464,48.7663895
8.4927549,48.7664082
8.4928639,48.766575
8.4930579,48.7667954
8.493207,48.7669823
8.4932562,48.7670956
8.4932701,48.7672121
8.4932495,48.7672635
8.4932288,48.767315
8.4931773,48.7674345
8.4931705,48.7676141
8.4931995,48.7677273
8.4932064,48.7677338
8.4932494,48.7677741
8.4933546,48.7678145
8.49349,48.7678583
8.4937759,48.7679527
8.493951,48.7680532
8.4940558,48.7681335
8.49412,48.7682602
8.4941409,48.7683639
8.4941535,48.7684266
8.4941717,48.7686229
8.4942397,48.768866
8.4943368,48.7692157
8.4944108,48.7695542
8.4944108,48.7695563
8.4944226,48.7696251
8.4944557,48.7698573
8.4944802,48.7700102
8.4945042,48.7701598
8.4945666,48.7703601
8.4945761,48.7703781
8.4946709,48.7705586
8.4948006,48.7707933
8.49488,48.7709022
8.4951223,48.7711438
8.4951467,48.7711697
8.4953294,48.7713639
8.4954568,48.7715029
8.4955299,48.7716054
8.4955993,48.7717504
8.4956226,48.771792
8.4957164,48.7719595
8.4958319,48.7722782
8.495895,48.772452
8.4960091,48.7726292
8.4961142,48.7727422
8.4961621,48.7727938
8.4965451,48.7731339
8.4967941,48.7733628
8.4969476,48.7734901
8.4970006,48.7735245
8.4972862,48.7737396
8.4975102,48.7738874
8.4976607,48.7739711
8.4981554,48.774197
8.4983244,48.7742741
8.4993661,48.7747746
8.4997699,48.7749743
8.5001782,48.7751639
8.5004024,48.7752789
8.5006431,48.7753961
8.5009047,48.7755134
8.5013004,48.7756951
8.5013977,48.775738
8.5016612,48.7758744
8.5024849,48.7762718
8.5027274,48.7763903
8.5029946,48.7765209
8.5034492,48.7767982
8.5034972,48.7768275
8.5037447,48.7769629
8.5038028,48.7770017
8.504144,48.7772126
8.5042945,48.7773056
8.5045155,48.7774258
8.5045215,48.7774281
8.5047112,48.7775032
8.5048783,48.7775465
8.5050521,48.7775515
8.50521,48.777548
8.5054389,48.7775234
8.505642,48.7775051
8.5057345,48.7775182
8.5058285,48.7775315
8.5060279,48.7775621
8.5061565,48.7775925
8.5062528,48.7776269
8.5063382,48.7776734
8.506416,48.7777255
8.5066463,48.7778968
8.5069006,48.7780906
8.506902,48.7780916
8.5070205,48.7781581
8.5071617,48.7782119
8.5072709,48.7782422
8.50757,48.7782946
8.5075842,48.7782969
8.5079912,48.7783624
8.5083769,48.778447
8.5085022,48.7784774
8.5086655,48.7785037
8.5092439,48.7787168
8.5093466,48.7787534
8.5094382,48.7787656
8.5096433,48.7787991
8.5099454,48.7788304
8.5104096,48.7788537
8.5106554,48.7788933
8.510925,48.778943
8.5111557,48.7789868
8.5113122,48.7789938
8.5114581,48.7789824
8.5115686,48.7789443
8.5118329,48.7787949
8.5120074,48.7787158
8.5122919,48.7786042
8.5125342,48.7785307
8.5126697,48.7785057
8.5128533,48.7785044
8.5130543,48.7785423
8.5132008,48.7785843
8.5134913,48.7786955
8.5137024,48.7787606
8.5139811,48.7787922
8.5142812,48.7787673
8.5145812,48.7787914
8.5147537,48.7788338
8.5149014,48.7788749
8.5150524,48.7789223
8.5152638,48.7790185
8.5153973,48.779074
8.5155653,48.7791714
8.5158023,48.7793065
8.5160938,48.7794738
8.5161637,48.7795275
8.516286,48.7796671
8.5164307,48.7798955
8.5165685,48.7801169
8.5166038,48.7801664
8.5167133,48.7803201
8.5167689,48.7803835
8.5168286,48.7804369
8.516915,48.780499
8.5169985,48.7805249
8.5171303,48.780551
8.5172654,48.7805685
8.5174328,48.7805842
8.5175754,48.7806048
8.5176152,48.7806081
8.5178434,48.7806195
8.5178974,48.7806242
8.5180577,48.7806378
8.5182223,48.7806394
8.5182997,48.7806402
8.5184934,48.7806311
8.5188426,48.7806404
8.5191676,48.7806473
8.5193854,48.7806519
8.5194421,48.780654
8.5195164,48.7806568
8.5196274,48.7806611
8.5198175,48.7806839
8.5199627,48.7807274
8.5200974,48.7807913
8.5202151,48.7808709
8.5202858,48.7809372
8.5204645,48.7811045
8.5207121,48.7813507
8.520809,48.7814618
8.5208349,48.7815005
8.5208652,48.7815305
8.5208774,48.7815426
8.5208855,48.7815525
8.52095,48.781646
8.5210353,48.7817826
8.5211843,48.7819077
8.5213083,48.781989
8.5214782,48.7820621
8.5217549,48.782151
8.5219046,48.7821951
8.5221929,48.7822349
8.5223928,48.7822661
8.5224573,48.7822697
8.5226309,48.7822459
8.5227621,48.7822328
8.5229002,48.7822362
8.5230669,48.7822384
8.5232419,48.7822513
8.5235696,48.7822586
8.5240472,48.7822536
8.5242784,48.7822602
8.5243277,48.7822683
8.5244858,48.7822945
8.5246275,48.7823469
8.5246696,48.7823716
8.524776,48.7824337
8.5249562,48.7825795
8.5251295,48.7828293
8.5252624,48.7830753
8.5253762,48.783226
8.5254694,48.7833629
8.5255316,48.7834634
8.5255427,48.7834813
8.5256452,48.7836332
8.5256807,48.7836721
8.525854,48.7837577
8.5259955,48.7838124
8.5262242,48.7838891
8.5265184,48.7839697
8.5268568,48.784
8.5272658,48.7840631
8.527604,48.784115
8.5278492,48.7841773
8.5280451,48.7842648
8.5282893,48.7844282
8.5285673,48.7845896
8.5287933,48.7846998
8.5289851,48.7847744
8.5293652,48.784865
8.5297455,48.7849479
8.5300184,48.7849872
8.5301683,48.7850107
8.5302688,48.7850225
8.530488,48.7850255
8.5306609,48.785005
8.5308397,48.7849688
8.5311257,48.7848549
8.5312481,48.7847989
8.5314028,48.7847281
8.5314384,48.7847118
8.5314464,48.7847102
8.5315862,48.7846835
8.5317612,48.7846553
8.5319852,48.784649
8.53212,48.7846534
8.5322214,48.7846566
8.5322419,48.7846573
8.5324109,48.7846868
8.5325744,48.7847344
8.5328684,48.7848331
8.5331516,48.7849317
8.5333141,48.7849689
8.5334241,48.7849942
8.5337022,48.7850405
8.5337568,48.7850496
8.5338879,48.7850737
8.5341824,48.7850947
8.5347124,48.785086
8.5351554,48.7850264
8.535479,48.7849344
8.5355913,48.7848918
8.5358543,48.7847777
8.5360757,48.784675
8.5362627,48.784586
8.5364771,48.7845152
8.5366778,48.7844536
8.5368819,48.7844171
8.5370756,48.7843898
8.5373419,48.7843738
8.5375839,48.7843784
8.5377382,48.7843874
8.5381648,48.7844646
8.5381744,48.7844666
8.5384101,48.7845161
8.5387104,48.7845317
8.5387662,48.7845294
8.5390219,48.7845186
8.5393304,48.7845064
8.5393552,48.7845054
8.5396883,48.7845212
8.5400106,48.7845189
8.5401573,48.7845181
8.5401875,48.7845155
8.5404883,48.7845041
8.5407477,48.7845042
8.5410001,48.7845042
8.5412525,48.7845248
8.5415325,48.7845454
8.5417504,48.7845888
8.5419405,48.784648
8.5422957,48.7847497
8.5425942,48.7848389
8.5430218,48.7849532
8.543245,48.7850407
8.5434026,48.7851207
8.5434598,48.7851738
8.5435706,48.7852766
8.5438091,48.7854797
8.5440429,48.7855997
8.544315,48.7857091
8.5445005,48.7857351
8.544637,48.7857356
8.5446975,48.7857351
8.5448993,48.7857331
8.5452872,48.7857238
8.5454299,48.7857324
8.5455194,48.785756
8.5456225,48.7858077
8.5456958,48.7858445
8.5458259,48.785937
8.5459563,48.7860296
8.546135,48.7861226
8.5461356,48.7861229
8.5461617,48.7861395
8.5463243,48.7862638
8.5465013,48.7865221
8.5465447,48.7866074
8.5466828,48.7867674
8.5468726,48.7869043
8.5469958,48.7870238
8.5471087,48.7871447
8.5471503,48.7871893
8.5471591,48.7872106
8.5472429,48.7874118
8.547248,48.7875916
8.5473008,48.7877979
8.5473754,48.7879107
8.5475791,48.7880916
8.5475888,48.7881045
8.5477198,48.7882803
8.54788,48.7884437
8.547978,48.7885218
8.5480596,48.7885868
8.5482463,48.7888063
8.5484902,48.7890717
8.548711,48.7893473
8.5487938,48.7895536
8.5488619,48.7896938
8.5488651,48.7897338
8.5488706,48.7898021
8.5488449,48.790054
8.5488273,48.7904791
8.5489071,48.790836
8.5492015,48.7911847
8.549462,48.7914508
8.5495211,48.7915124
8.5496987,48.7916976
8.5498215,48.7917641
8.5499811,48.7918225
8.5502736,48.7919001
8.5505203,48.7919345
8.550574,48.791942
8.5508744,48.7919942
8.5510978,48.7920256
8.5512053,48.7920821
8.551224,48.792123
8.5512356,48.7921485
8.5512345,48.7922708
8.5511399,48.7924998
8.5510608,48.7926773
8.5509903,48.7928356
8.5509651,48.7930648
8.5509478,48.7932839
8.5510219,48.7936206
8.5511422,48.7939676
8.5512637,48.7941924
8.5514998,48.7945246
8.5517058,48.7947802
8.5518659,48.7949949
8.5519665,48.7951071
8.5520722,48.795225
8.5523018,48.7954298
8.5523942,48.7955106
8.5524181,48.795527
8.5525964,48.7956609
8.5527539,48.7957993
8.552894,48.7959489
8.5529555,48.7960188
8.5532077,48.7962569
8.5534419,48.7964779
8.5536924,48.7966506
8.5538642,48.7967999
8.5539866,48.7968985
8.5540895,48.7970057
8.5541308,48.7971254
8.5541455,48.7972068
8.5541137,48.7973161
8.554104,48.7973383
8.5539487,48.7976944
8.5538966,48.7978063
8.5538777,48.797953
8.5538657,48.7981019
8.5538806,48.7982145
8.5538848,48.7982464
8.553925,48.7983296
8.5539693,48.7984211
8.5540433,48.7986072
8.5540722,48.7988022
8.554011,48.7989728
8.5538958,48.7992939
8.5534211,48.8000737
8.5530374,48.800487
8.5529366,48.8006776
8.5529104,48.8008466
8.5529088,48.8008573
8.5529425,48.8009342
8.5530149,48.8010349
8.553102,48.8011087
8.5533776,48.8012469
8.553854,48.8014879
8.5539943,48.8015911
8.5541091,48.8016755
8.5543226,48.8018236
8.5546021,48.801983
8.5548114,48.8021679
8.5548509,48.8023587
8.5548547,48.8023769
8.5548622,48.8023881
8.5549281,48.8024863
8.555026,48.8026232
8.5550275,48.8026267
8.5551159,48.8027327
8.5551308,48.8029237
8.5551369,48.8031639
8.5550922,48.8035512
8.5549892,48.803982
8.5549284,48.8043201
8.5550117,48.8045135
8.555042,48.8045552
8.5552706,48.8048672
8.5554686,48.8050613
8.5554828,48.8050753
8.55554,48.8051225
8.5556814,48.8051968
8.5563353,48.8055033
8.5564892,48.805589
8.5565373,48.8056159
8.5565592,48.8056395
8.5565977,48.8056809
8.5566326,48.8057487
8.5566576,48.8057974
8.5566806,48.805869
8.5566768,48.8059204
8.5566422,48.8060097
8.5565901,48.8061171
8.5565737,48.8061684
8.5565986,48.8063466
8.5565979,48.8064276
8.55666,48.8066737
8.5567068,48.8067669
8.556723,48.806817
8.5567794,48.8069446
8.5568464,48.8070231
8.5569606,48.8071219
8.5570308,48.8071988
8.5571352,48.807346
8.5572313,48.8075164
8.5573088,48.8076305
8.5574119,48.8077585
8.5574886,48.8078885
8.5575078,48.8080137
8.5575032,48.8081523
8.5574488,48.8083573
8.5574052,48.8085216
8.5573572,48.8085944
8.5572821,48.8086611
8.5572459,48.8086759
8.5571463,48.8087165
8.5570136,48.8087987
8.5568672,48.8088943
8.5567885,48.8089946
8.5567741,48.8090884
8.5567802,48.8091666
8.5568267,48.809263
8.5569036,48.8093728
8.5569751,48.8094316
8.5570783,48.8095165
8.5572396,48.8096513
8.5574374,48.8098622
8.5576372,48.8100904
8.5576887,48.8101493
8.5578294,48.8103175
8.5580581,48.8104815
8.558213,48.8105715
8.5583545,48.8106414
8.5585302,48.8106756
8.5587264,48.8106875
8.5589767,48.8107086
8.5591257,48.8106957
8.5592026,48.8106768
8.5593801,48.8106408
8.5596375,48.8106239
8.5600471,48.8106121
8.5601648,48.8106176
8.5607203,48.8106437
8.5611399,48.8106609
8.5614409,48.8106867
8.5615929,48.8107141
8.5617382,48.8107415
8.562161,48.8107744
8.56247,48.810796
8.5626684,48.8108165
8.5628441,48.8108418
8.5629657,48.8108713
8.5632356,48.8109707
8.5635662,48.8111016
8.5636437,48.8111421
8.5637311,48.8112095
8.5638453,48.811315
8.5639356,48.8114294
8.5639816,48.811529
8.5640586,48.8116958
8.564175,48.8119288
8.5643019,48.8121304
8.5644844,48.8123294
8.5645422,48.8123798
8.5646548,48.8125015
8.5648385,48.8126482
8.5649366,48.8127096
8.5650479,48.8127547
8.5651307,48.8127891
8.5652203,48.8128128
8.5653403,48.8128296
8.565504,48.8128525
8.5656427,48.8128531
8.5658426,48.8128382
8.5659941,48.8128142
8.5661956,48.8128051
8.5662694,48.8128018
8.5666041,48.8127837
8.5667644,48.8127762
8.5668349,48.8127726
8.5669567,48.8127753
8.5670885,48.8128004
8.5672235,48.8128367
8.5673756,48.8128685
8.5674522,48.8128951
8.5675703,48.8129402
8.5679893,48.8131413
8.5685186,48.8133802
8.569412,48.8137971
8.5698709,48.813971
8.5701375,48.8140547
8.5702862,48.8140843
8.5703742,48.8140869
8.5705368,48.8140673
8.5708148,48.8140147
8.5710961,48.8139733
8.5713479,48.8139445
8.5716077,48.8139149
8.5717961,48.8138891
8.5719263,48.8138713
8.5721058,48.8138586
8.5723053,48.813875
8.5731202,48.8139808
8.5734584,48.8140111
8.5736341,48.8140476
8.5738097,48.8140974
8.5740089,48.8141518
8.5744922,48.814325
8.5751566,48.8145224
8.5755886,48.8146724
8.5758606,48.814779
8.5760137,48.8148566
8.5765455,48.815166
8.5770671,48.8154685
8.5772833,48.8155945
8.577525,48.8157054
8.5777951,48.8158357
8.5779247,48.8159084
8.5783604,48.8161267
8.5785491,48.8162651
8.5786622,48.8163226
8.5785942,48.816685
8.5785693,48.8167928
8.5784962,48.8170341
8.5784653,48.8171155
8.578399,48.8173457
8.5783864,48.8174139
8.5783861,48.817535
8.5783975,48.8176782
8.5784283,48.8178597
8.5784908,48.8181344
8.5786156,48.8187383
8.5787768,48.8193667
8.5788194,48.8196281
8.5788205,48.8197836
8.5788094,48.8199564
8.5787907,48.8201196
8.5787713,48.8202069
8.5787051,48.82037
8.5786619,48.8204422
8.5786199,48.820503
8.5785689,48.820563
8.5785141,48.8206182
8.5784431,48.8206696
8.5783611,48.8207177
8.5782502,48.8207665
8.5780887,48.8208293
8.5778657,48.8209439
8.5776628,48.8210797
8.5775077,48.8212257
8.5774278,48.821311
8.5773957,48.8213452
8.5772248,48.8215728
8.5771276,48.8217356
8.5770326,48.8219368
8.5767918,48.8223806
8.576639,48.8226973
8.576537,48.8229892
8.5764689,48.8232122
8.5764117,48.8234451
8.5763616,48.823686
8.5762906,48.8240958
8.5762686,48.8243089
8.5762483,48.824622
8.5762495,48.8247819
8.5762704,48.8249885
8.5762801,48.8250401
8.5763681,48.8253652
8.5764049,48.8254869
8.5764616,48.825647
8.5765086,48.8257571
8.5765786,48.8258306
8.5770552,48.8261505
8.5771656,48.8262192
8.577999,48.8267002
8.5781394,48.826794
8.5783074,48.8269162
8.5787635,48.8272709
8.5789965,48.8274683
8.5791094,48.827542
8.5794002,48.8277579
8.5795304,48.827865
8.5796608,48.8279637
8.5797815,48.8280842
8.5800479,48.8284248
8.580282,48.828787
8.5803606,48.8289365
8.5804705,48.8291758
8.5804936,48.8292212
8.5805527,48.8293369
8.5806064,48.8294291
8.5808768,48.8298346
8.5810002,48.8300821
8.5811254,48.8303756
8.5811447,48.830434
8.5811568,48.8304923
8.581172,48.8306161
8.5811733,48.8306744
8.5811485,48.8308385
8.5810724,48.8311581
8.5810624,48.831226
8.5810619,48.8312819
8.5810668,48.8313497
8.5810789,48.831414
8.5810982,48.83147
8.5811302,48.8315236
8.5811651,48.8315661
8.5813195,48.831723
8.5814036,48.8318018
8.5816458,48.832014
8.5817398,48.8320853
8.5819742,48.8322616
8.5826382,48.8326881
8.5828078,48.8328061
8.5828961,48.8328778
8.5831052,48.8330718
8.5832178,48.8331855
8.583368,48.8333226
8.5836958,48.8336535
8.5837613,48.8337121
8.5848183,48.8345752
8.5852219,48.8348965
8.5854927,48.8350973
8.5858672,48.8353232
8.5862233,48.8355246
8.5863647,48.8355978
8.586628,48.8357093
8.5869071,48.8358135
8.5870497,48.835862
8.5877226,48.8360579
8.5881382,48.8361654
8.588722,48.8363163
8.5891954,48.8364312
