"ID","X","Y"
"3451/5430",8.3429056741418,49.0054379714379
"3451/5430",8.32923866365912,49.005359402059
"3451/5430",8.3291179773023,49.0143507768716
"3451/5430",8.34278744869819,49.014429370993
"3451/5430",8.3429056741418,49.0054379714379
"3451/5431",8.34278744869819,49.014429370993
"3451/5431",8.3291179773023,49.0143507768716
"3451/5431",8.32899723100612,49.0233421374048
"3451/5431",8.34266916453727,49.0234207562775
"3451/5431",8.34278744869819,49.014429370993
"3451/5432",8.34266916453727,49.0234207562775
"3451/5432",8.32899723100612,49.0233421374048
"3451/5432",8.32887642473228,49.0323334836592
"3451/5432",8.34255082162151,49.0324121272921
"3451/5432",8.34266916453727,49.0234207562775
"3451/5433",8.34255082162151,49.0324121272921
"3451/5433",8.32887642473228,49.0323334836592
"3451/5433",8.32875555844246,49.0413248156353
"3451/5433",8.34243241991338,49.0414034840372
"3451/5433",8.34255082162151,49.0324121272921
"3451/5434",8.34243241991338,49.0414034840372
"3451/5434",8.32875555844246,49.0413248156353
"3451/5434",8.32863463209829,49.0503161333335
"3451/5434",8.3423139593753,49.0503948265133
"3451/5434",8.34243241991338,49.0414034840372
"3451/5435",8.3423139593753,49.0503948265133
"3451/5435",8.32863463209829,49.0503161333335
"3451/5435",8.32851364566139,49.0593074367544
"3451/5435",8.34219543996964,49.0593861547211
"3451/5435",8.3423139593753,49.0503948265133
"3451/5436",8.34219543996964,49.0593861547211
"3451/5436",8.32851364566139,49.0593074367544
"3451/5436",8.3283925990933,49.0682987258987
"3451/5436",8.34207686165876,49.0683774686611
"3451/5436",8.34219543996964,49.0593861547211
"3451/5437",8.34207686165876,49.0683774686611
"3451/5437",8.3283925990933,49.0682987258987
"3451/5437",8.32827149235559,49.0772900007667
"3451/5437",8.34195822440498,49.0773687683337
"3451/5437",8.34207686165876,49.0683774686611
"3451/5438",8.34195822440498,49.0773687683337
"3451/5438",8.32827149235559,49.0772900007667
"3451/5438",8.32815032540973,49.0862812613591
"3451/5438",8.3418395281706,49.0863600537396
"3451/5438",8.34195822440498,49.0773687683337
"3460/5420",8.46686940105704,48.9161554764357
"3460/5420",8.45322645159383,48.9160916774654
"3460/5420",8.4531284024242,48.9250833987027
"3460/5420",8.46677380092948,48.9251472177556
"3460/5420",8.46686940105704,48.9161554764357
"3460/5421",8.46677380092948,48.9251472177556
"3460/5421",8.4531284024242,48.9250833987027
"3460/5421",8.45303030462592,48.9340751057281
